drug1	drug2	synergy_score	module	comparison	drug1_MOA	drug1_target_hgnc_symbol	drug2_MOA	drug2_target_hgnc_symbol
PENTOXIFYLLINE	RAMIPRIL	0.256213406119719	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Angiotensin-converting enzyme inhibitor	ACE
PENTOXIFYLLINE	RAMIPRIL	0.256213406119719	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Angiotensin-converting enzyme inhibitor	ACE
PENTOXIFYLLINE	RAMIPRIL	0.256213406119719	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Angiotensin-converting enzyme inhibitor	ACE
PENTOXIFYLLINE	RAMIPRIL	0.256213406119719	M5	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Angiotensin-converting enzyme inhibitor	ACE
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	Adenosine A2 receptor antagonist	ADORA2A
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
PINACIDIL	PENTOXIFYLLINE	0.249319243379069	M5	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	Adenosine A2 receptor antagonist	ADORA2B
PACLITAXEL	PROBENECID	0.248430598265717	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	Solute carrier family 22 member 11 inhibitor	SLC22A11
PACLITAXEL	PROBENECID	0.248430598265717	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	Solute carrier family 22 member 11 inhibitor	SLC22A11
PACLITAXEL	PROBENECID	0.248430598265717	M4	pbta_qSig	Tubulin inhibitor	TUBB3	Solute carrier family 22 member 11 inhibitor	SLC22A11
PACLITAXEL	PROBENECID	0.248430598265717	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	Solute carrier family 22 member 11 inhibitor	SLC22A11
PACLITAXEL	PROBENECID	0.248430598265717	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	Solute carrier family 22 member 11 inhibitor	SLC22A11
PACLITAXEL	PROBENECID	0.248430598265717	M4	pbta_qSig	Tubulin inhibitor	TUBB1	Solute carrier family 22 member 11 inhibitor	SLC22A11
PACLITAXEL	PROBENECID	0.248430598265717	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	Solute carrier family 22 member 11 inhibitor	SLC22A11
PACLITAXEL	PROBENECID	0.248430598265717	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	Solute carrier family 22 member 11 inhibitor	SLC22A11
CLOFIBRATE	CAFFEINE	0.245784857870771	M5	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Adenosine receptor antagonist	ADORA2A
CLOFIBRATE	CAFFEINE	0.245784857870771	M5	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Adenosine receptor antagonist	ADORA2B
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	Adenosine A2 receptor antagonist	ADORA2A
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	Adenosine A2 receptor antagonist	ADORA2B
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	Adenosine A2 receptor antagonist	ADORA2A
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	3',5'-cyclic phosphodiesterase inhibitor	PDE3B
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	3',5'-cyclic phosphodiesterase inhibitor	PDE4D
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	3',5'-cyclic phosphodiesterase inhibitor	PDE1C
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	3',5'-cyclic phosphodiesterase inhibitor	PDE4B
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	3',5'-cyclic phosphodiesterase inhibitor	PDE3A
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	3',5'-cyclic phosphodiesterase inhibitor	PDE6D
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	3',5'-cyclic phosphodiesterase inhibitor	PDE4A
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	3',5'-cyclic phosphodiesterase inhibitor	PDE8B
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	3',5'-cyclic phosphodiesterase inhibitor	PDE6B
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	3',5'-cyclic phosphodiesterase inhibitor	PDE6G
TOLAZAMIDE	PENTOXIFYLLINE	0.237986550498202	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	Adenosine A2 receptor antagonist	ADORA2B
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC8	Adenosine receptor antagonist	ADORA2A
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC8	Adenosine receptor antagonist	ADORA2B
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC11	Adenosine receptor antagonist	ADORA2A
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC11	Adenosine receptor antagonist	ADORA2B
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC6	Adenosine receptor antagonist	ADORA2A
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC6	Adenosine receptor antagonist	ADORA2B
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC10	Adenosine receptor antagonist	ADORA2A
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC10	Adenosine receptor antagonist	ADORA2B
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC4	Adenosine receptor antagonist	ADORA2A
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC4	Adenosine receptor antagonist	ADORA2B
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC1	Adenosine receptor antagonist	ADORA2A
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC1	Adenosine receptor antagonist	ADORA2B
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC5	Adenosine receptor antagonist	ADORA2A
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC5	Adenosine receptor antagonist	ADORA2B
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC7	Adenosine receptor antagonist	ADORA2A
BELINOSTAT	CAFFEINE	0.231860708888528	M5	gtex_qSig	Histone deacetylase inhibitor	HDAC7	Adenosine receptor antagonist	ADORA2B
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	Dopamine receptor antagonist	DRD2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	Dopamine receptor antagonist	DRD1
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	Norepinephrine transporter inhibitor	SLC6A2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	Dopamine receptor antagonist	DRD4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	Serotonin transporter inhibitor	SLC6A4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA3C	Dopamine receptor antagonist	DRD3
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	Dopamine receptor antagonist	DRD2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	Dopamine receptor antagonist	DRD1
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	Norepinephrine transporter inhibitor	SLC6A2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	Dopamine receptor antagonist	DRD4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	Serotonin transporter inhibitor	SLC6A4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB4A	Dopamine receptor antagonist	DRD3
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB3	Dopamine receptor antagonist	DRD2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB3	Dopamine receptor antagonist	DRD1
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB3	Norepinephrine transporter inhibitor	SLC6A2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB3	Dopamine receptor antagonist	DRD4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB3	Serotonin transporter inhibitor	SLC6A4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB3	Dopamine receptor antagonist	DRD3
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	Dopamine receptor antagonist	DRD2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	Dopamine receptor antagonist	DRD1
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	Norepinephrine transporter inhibitor	SLC6A2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	Dopamine receptor antagonist	DRD4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	Serotonin transporter inhibitor	SLC6A4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2B	Dopamine receptor antagonist	DRD3
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	Dopamine receptor antagonist	DRD2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	Dopamine receptor antagonist	DRD1
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	Norepinephrine transporter inhibitor	SLC6A2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	Dopamine receptor antagonist	DRD4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	Serotonin transporter inhibitor	SLC6A4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1C	Dopamine receptor antagonist	DRD3
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB1	Dopamine receptor antagonist	DRD2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB1	Dopamine receptor antagonist	DRD1
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB1	Norepinephrine transporter inhibitor	SLC6A2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB1	Dopamine receptor antagonist	DRD4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB1	Serotonin transporter inhibitor	SLC6A4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB1	Dopamine receptor antagonist	DRD3
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	Dopamine receptor antagonist	DRD2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	Dopamine receptor antagonist	DRD1
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	Norepinephrine transporter inhibitor	SLC6A2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	Dopamine receptor antagonist	DRD4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	Serotonin transporter inhibitor	SLC6A4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBA1B	Dopamine receptor antagonist	DRD3
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	Dopamine receptor antagonist	DRD2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	Dopamine receptor antagonist	DRD1
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	Norepinephrine transporter inhibitor	SLC6A2
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	Dopamine receptor antagonist	DRD4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	Serotonin transporter inhibitor	SLC6A4
PACLITAXEL	AMOXAPINE	0.231030428725765	M4	pbta_qSig	Tubulin inhibitor	TUBB2A	Dopamine receptor antagonist	DRD3
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
PENTOXIFYLLINE	GLIMEPIRIDE	0.215321164736468	M5	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
FLUTAMIDE	CAFFEINE	0.21187107929919	M5	gtex_qSig	Androgen Receptor antagonist	AR	Adenosine receptor antagonist	ADORA2A
FLUTAMIDE	CAFFEINE	0.21187107929919	M5	gtex_qSig	Androgen Receptor antagonist	AR	Adenosine receptor antagonist	ADORA2B
CLOZAPINE	THIORIDAZINE	0.202017525702217	M1	gtex_qSig	Dopamine D2 receptor antagonist	DRD2	D2-like dopamine receptor antagonist	DRD2
CLOZAPINE	THIORIDAZINE	0.202017525702217	M1	gtex_qSig	Dopamine D2 receptor antagonist	DRD2	D2-like dopamine receptor antagonist	DRD4
CLOZAPINE	THIORIDAZINE	0.202017525702217	M1	gtex_qSig	Dopamine D2 receptor antagonist	DRD2	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
CLOZAPINE	THIORIDAZINE	0.202017525702217	M1	gtex_qSig	Dopamine D2 receptor antagonist	DRD2	D2-like dopamine receptor antagonist	DRD3
CLOZAPINE	THIORIDAZINE	0.202017525702217	M1	gtex_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	D2-like dopamine receptor antagonist	DRD2
CLOZAPINE	THIORIDAZINE	0.202017525702217	M1	gtex_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	D2-like dopamine receptor antagonist	DRD4
CLOZAPINE	THIORIDAZINE	0.202017525702217	M1	gtex_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
CLOZAPINE	THIORIDAZINE	0.202017525702217	M1	gtex_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	D2-like dopamine receptor antagonist	DRD3
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.200461565594513	M5	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Vascular endothelial growth factor receptor inhibitor	FLT4
